t,count
280020,10
280040,6
280060,21
280080,12
280100,10
280120,8
280140,12
280160,17
280180,4
280200,12
280220,14
280240,12
280260,6
280280,12
280300,6
280320,18
280340,10
280360,12
280380,17
280400,16
280420,8
280440,10
280460,19
280480,14
280500,18
280520,14
280540,12
280560,8
280580,12
280600,9
280620,17
280640,21
280660,10
280680,14
280700,16
280720,14
280740,8
280760,12
280780,7
280800,14
280820,10
280840,14
280860,12
280880,10
280900,8
280920,6
280940,32
280960,36
280980,7
281000,15
281020,18
281040,10
281060,18
281080,2
281100,20
281120,10
281140,12
281160,10
281180,17
281200,16
281220,14
281240,6
281260,6
281280,14
281300,4
281320,6
281340,8
281360,13
281380,23
281400,10
281420,10
281440,16
281460,22
281480,4
281500,12
281520,12
281540,18
281560,10
281580,14
281600,18
281620,10
281640,14
281660,6
281680,16
281700,10
281720,16
281740,12
281760,7
281780,18
281800,10
281820,12
281840,8
281860,14
281880,14
281900,8
281920,14
281940,20
281960,10
281980,12
282000,14
282020,14
282040,6
282060,12
282080,15
282100,6
282120,20
282140,16
282160,6
282180,8
282200,10
282220,8
282240,21
282260,6
282280,14
282300,27
282320,19
282340,12
282360,10
282380,7
282400,30
282420,14
282440,4
282460,10
282480,9
282500,10
282520,8
282540,8
282560,14
282580,8
282600,8
282620,9
282640,14
282660,16
282680,12
282700,12
282720,10
282740,10
282760,14
282780,14
282800,12
282820,18
282840,6
282860,14
282880,4
282900,14
282920,10
282940,13
282960,18
282980,12
283000,24
283020,8
283040,8
283060,8
283080,14
283100,8
283120,8
283140,18
283160,12
283180,8
283200,12
283220,13
283240,12
283260,2
283280,20
283300,18
283320,4
283340,11
283360,12
283380,8
283400,11
283420,8
283440,20
283460,3
283480,6
283500,12
283520,9
283540,16
283560,6
283580,8
283600,8
283620,16
283640,16
283660,12
283680,14
283700,14
283720,6
283740,12
283760,14
283780,10
283800,9
283820,9
283840,14
283860,16
283880,14
283900,16
283920,20
283940,16
283960,6
283980,22
284000,12
284020,13
284040,16
284060,12
284080,21
284100,6
284120,8
284140,6
284160,6
284180,14
284200,8
284220,10
284240,15
284260,10
284280,12
284300,8
284320,16
284340,11
284360,11
284380,11
284400,8
284420,8
284440,10
284460,17
284480,12
284500,14
284520,8
284540,12
284560,4
284580,16
284600,8
284620,11
284640,12
284660,10
284680,12
284700,11
284720,8
284740,8
284760,8
284780,8
284800,14
284820,16
284840,14
284860,14
284880,8
284900,10
284920,13
284940,12
284960,20
284980,14
285000,14
285020,10
285040,14
285060,22
285080,8
285100,12
285120,4
285140,12
285160,12
285180,4
285200,16
285220,18
285240,16
285260,6
285280,13
285300,12
285320,16
285340,8
285360,18
285380,6
285400,10
285420,6
285440,8
285460,10
285480,20
285500,6
285520,8
285540,22
285560,22
285580,7
285600,16
285620,24
285640,12
285660,8
285680,16
285700,12
285720,16
285740,12
285760,21
285780,12
285800,11
285820,18
285840,12
285860,14
285880,14
285900,14
285920,6
285940,6
285960,8
285980,18
286000,12
286020,16
286040,12
286060,8
286080,12
286100,7
286120,10
286140,20
286160,17
286180,6
286200,8
286220,18
286240,17
286260,14
286280,8
286300,8
286320,20
286340,29
286360,8
286380,10
286400,4
286420,12
286440,6
286460,14
286480,12
286500,14
286520,14
286540,18
286560,6
286580,8
286600,8
286620,11
286640,8
286660,24
286680,16
286700,10
286720,13
286740,6
286760,14
286780,16
286800,4
286820,14
286840,10
286860,6
286880,12
286900,19
286920,6
286940,10
286960,20
286980,12
287000,22
287020,8
287040,2
287060,17
287080,12
287100,4
287120,9
287140,18
287160,15
287180,6
287200,20
287220,4
287240,16
287260,4
287280,8
287300,6
287320,12
287340,6
287360,8
287380,10
287400,16
287420,12
287440,16
287460,9
287480,14
287500,6
287520,12
287540,22
287560,14
287580,16
287600,14
287620,6
287640,20
287660,8
287680,11
287700,16
287720,15
287740,8
287760,12
287780,9
287800,14
287820,8
287840,6
287860,20
287880,16
287900,16
287920,18
287940,12
287960,6
287980,14
288000,12
288020,14
288040,12
288060,10
288080,6
288100,16
288120,14
288140,12
288160,8
288180,4
288200,18
288220,16
288240,6
288260,14
288280,17
288300,6
288320,14
288340,15
288360,15
288380,8
288400,14
288420,4
288440,12
288460,6
288480,6
288500,4
288520,12
288540,18
288560,16
288580,14
288600,14
288620,9
288640,6
288660,17
288680,18
288700,6
288720,10
288740,2
288760,10
288780,10
288800,24
288820,8
288840,10
288860,8
288880,10
288900,30
288920,9
288940,14
288960,10
288980,14
289000,16
289020,6
289040,4
289060,4
289080,14
289100,8
289120,22
289140,19
289160,8
289180,6
289200,14
289220,12
289240,4
289260,6
289280,12
289300,8
289320,6
289340,10
289360,16
289380,8
289400,10
289420,10
289440,7
289460,7
289480,16
289500,14
289520,10
289540,6
289560,10
289580,2
289600,12
289620,10
289640,12
289660,12
289680,19
289700,16
289720,20
289740,10
289760,12
289780,16
289800,4
289820,10
289840,17
289860,8
289880,16
289900,17
289920,15
289940,10
289960,12
289980,6
290000,24
290020,10
290040,10
290060,18
290080,17
290100,14
290120,12
290140,14
290160,8
290180,10
290200,8
290220,12
290240,12
290260,10
290280,10
290300,6
290320,12
290340,6
290360,10
290380,18
290400,10
290420,14
290440,4
290460,12
290480,13
290500,14
290520,10
290540,6
290560,12
290580,13
290600,16
290620,16
290640,10
290660,10
290680,17
290700,16
290720,6
290740,16
290760,14
290780,4
290800,10
290820,18
290840,10
290860,10
290880,10
290900,19
290920,4
290940,6
290960,12
290980,13
291000,20
291020,8
291040,14
291060,18
291080,14
291100,10
291120,4
291140,16
291160,12
291180,30
291200,18
291220,14
291240,18
291260,8
291280,12
291300,10
291320,4
291340,10
291360,14
291380,12
291400,21
291420,10
291440,10
291460,19
291480,10
291500,14
291520,16
291540,12
291560,16
291580,6
291600,14
291620,9
291640,19
291660,10
291680,17
291700,12
291720,14
291740,7
291760,16
291780,10
291800,9
291820,4
291840,12
291860,10
291880,8
291900,20
291920,18
291940,16
291960,19
291980,12
292000,12
292020,6
292040,6
292060,12
292080,6
292100,11
292120,24
292140,8
292160,9
292180,12
292200,16
292220,10
292240,10
292260,15
292280,20
292300,4
292320,12
292340,19
292360,8
292380,12
292400,11
292420,12
292440,22
292460,6
292480,8
292500,16
292520,2
292540,10
292560,8
292580,12
292600,4
292620,21
292640,16
292660,2
292680,8
292700,16
292720,15
292740,9
292760,12
292780,16
292800,8
292820,8
292840,10
292860,6
292880,14
292900,8
292920,6
292940,17
292960,16
292980,6
293000,6
293020,6
293040,8
293060,15
293080,16
293100,12
293120,10
293140,12
293160,12
293180,18
293200,16
293220,25
293240,12
293260,16
293280,14
293300,6
293320,20
293340,14
293360,11
293380,6
293400,14
293420,14
293440,10
293460,18
293480,6
293500,8
293520,12
293540,17
293560,12
293580,16
293600,10
293620,23
293640,8
293660,8
293680,8
293700,6
293720,14
293740,6
293760,6
293780,8
293800,14
293820,6
293840,12
293860,8
293880,8
293900,20
293920,20
293940,8
293960,16
293980,6
294000,18
294020,6
294040,18
294060,16
294080,14
294100,8
294120,14
294140,14
294160,10
294180,16
294200,21
294220,16
294240,12
294260,10
294280,8
294300,8
294320,10
294340,4
294360,10
294380,10
294400,4
294420,8
294440,0
294460,6
294480,6
294500,12
294520,14
294540,10
294560,4
294580,18
294600,16
294620,20
294640,14
294660,16
294680,12
294700,12
294720,10
294740,22
294760,6
294780,10
294800,8
294820,10
294840,6
294860,12
294880,18
294900,10
294920,12
294940,10
294960,12
294980,18
295000,14
295020,6
295040,14
295060,14
295080,10
295100,10
295120,13
295140,10
295160,11
295180,10
295200,8
295220,14
295240,4
295260,8
295280,16
295300,24
295320,18
295340,10
295360,15
295380,8
295400,6
295420,16
295440,14
295460,10
295480,16
295500,12
295520,6
295540,11
295560,18
295580,11
295600,8
295620,17
295640,16
295660,14
295680,12
295700,15
295720,16
295740,20
295760,4
295780,10
295800,14
295820,2
295840,10
295860,24
295880,12
295900,10
295920,14
295940,14
295960,8
295980,10
296000,8
296020,12
296040,8
296060,16
296080,14
296100,10
296120,4
296140,13
296160,8
296180,10
296200,2
296220,4
296240,14
296260,6
296280,16
296300,12
296320,14
296340,6
296360,9
296380,8
296400,18
296420,12
296440,14
296460,20
296480,22
296500,12
296520,14
296540,6
296560,10
296580,6
296600,12
296620,6
296640,6
296660,16
296680,10
296700,8
296720,14
296740,8
296760,18
296780,14
296800,8
296820,14
296840,12
296860,14
296880,28
296900,8
296920,4
296940,4
296960,12
296980,4
297000,9
297020,10
297040,18
297060,6
297080,13
297100,16
297120,10
297140,6
297160,10
297180,12
297200,12
297220,9
297240,8
297260,6
297280,6
297300,12
297320,9
297340,11
297360,14
297380,12
297400,13
297420,8
297440,15
297460,8
297480,18
297500,10
297520,8
297540,13
297560,14
297580,16
297600,4
297620,16
297640,18
297660,16
297680,23
297700,18
297720,14
297740,4
297760,18
297780,6
297800,14
297820,2
297840,8
297860,16
297880,13
297900,18
297920,10
297940,11
297960,14
297980,14
298000,14
298020,4
298040,12
298060,16
298080,17
298100,27
298120,10
298140,7
298160,14
298180,10
298200,22
298220,3
298240,6
298260,6
298280,9
298300,8
298320,18
298340,14
298360,10
298380,8
298400,12
298420,10
298440,12
298460,4
298480,12
298500,22
298520,6
298540,12
298560,18
298580,8
298600,4
298620,8
298640,6
298660,10
298680,10
298700,16
298720,4
298740,10
298760,8
298780,12
298800,7
298820,6
298840,12
298860,12
298880,14
298900,12
298920,10
298940,18
298960,9
298980,6
299000,8
299020,10
299040,18
299060,14
299080,14
299100,16
299120,21
299140,14
299160,8
299180,16
299200,4
299220,16
299240,12
299260,10
299280,20
299300,12
299320,16
299340,9
299360,8
299380,14
299400,12
299420,6
299440,17
299460,12
299480,4
299500,8
299520,12
299540,17
299560,8
299580,10
299600,8
299620,6
299640,12
299660,16
299680,18
299700,18
299720,14
299740,12
299760,19
299780,10
299800,16
299820,6
299840,6
299860,8
299880,10
299900,10
299920,10
299940,13
299960,10
299980,8
300000,5
300020,10
300040,4
300060,16
300080,8
300100,14
300120,4
300140,9
300160,20
300180,9
300200,10
300220,16
300240,16
300260,16
300280,12
300300,18
300320,6
300340,6
300360,10
300380,8
300400,10
300420,12
300440,10
300460,10
300480,14
300500,10
300520,16
300540,6
300560,14
300580,12
300600,8
300620,10
300640,10
300660,18
300680,14
300700,14
300720,8
300740,14
300760,16
300780,6
300800,18
300820,14
300840,10
300860,14
300880,17
300900,16
300920,6
300940,8
300960,11
300980,12
301000,12
301020,20
301040,4
301060,16
301080,18
301100,16
301120,12
301140,10
301160,18
301180,6
301200,22
301220,10
301240,12
301260,14
301280,6
301300,2
301320,17
301340,8
301360,8
301380,22
301400,16
301420,6
301440,6
301460,13
301480,16
301500,12
301520,21
301540,1
301560,21
301580,7
301600,6
301620,14
301640,12
301660,12
301680,10
301700,14
301720,6
301740,8
301760,8
301780,12
301800,14
301820,8
301840,12
301860,14
301880,8
301900,6
301920,10
301940,12
301960,7
301980,2
302000,10
302020,10
302040,22
302060,10
302080,14
302100,16
302120,6
302140,12
302160,4
302180,15
302200,10
302220,14
302240,12
302260,17
302280,8
302300,10
302320,12
302340,14
302360,13
302380,15
302400,14
302420,12
302440,4
302460,12
302480,13
302500,12
302520,8
302540,14
302560,20
302580,19
302600,12
302620,4
302640,12
302660,14
302680,15
302700,14
302720,4
302740,12
302760,12
302780,10
302800,13
302820,10
302840,20
302860,20
302880,4
302900,12
302920,6
302940,4
302960,10
302980,14
303000,6
303020,12
303040,14
303060,4
303080,5
303100,4
303120,18
303140,8
303160,6
303180,7
303200,6
303220,10
303240,16
303260,12
303280,0
303300,14
303320,10
303340,12
303360,8
303380,10
303400,8
303420,10
303440,8
303460,10
303480,6
303500,14
303520,8
303540,6
303560,12
303580,18
303600,20
303620,10
303640,18
303660,6
303680,10
303700,12
303720,12
303740,6
303760,8
303780,8
303800,16
303820,12
303840,6
303860,8
303880,8
303900,6
303920,20
303940,16
303960,0
303980,18
304000,10
304020,4
304040,12
304060,11
304080,12
304100,10
304120,4
304140,8
304160,6
304180,8
304200,12
304220,15
304240,15
304260,8
304280,10
304300,14
304320,15
304340,8
304360,12
304380,14
304400,12
304420,4
304440,6
304460,4
304480,10
304500,14
304520,16
304540,9
304560,15
304580,8
304600,12
304620,6
304640,12
304660,12
304680,14
304700,6
304720,10
304740,14
304760,14
304780,8
304800,14
304820,6
304840,12
304860,18
304880,20
304900,18
304920,11
304940,8
304960,12
304980,6
305000,8
305020,15
305040,19
305060,12
305080,10
305100,10
305120,12
305140,10
305160,8
305180,10
305200,10
305220,11
305240,6
305260,20
305280,12
305300,22
305320,14
305340,12
305360,14
305380,17
305400,12
305420,10
305440,4
305460,17
305480,15
305500,16
305520,12
305540,14
305560,8
305580,12
305600,12
305620,20
305640,11
305660,12
305680,8
305700,10
305720,9
305740,18
305760,12
305780,20
305800,0
305820,12
305840,2
305860,4
305880,4
305900,13
305920,10
305940,18
305960,8
305980,10
306000,10
306020,10
306040,18
306060,4
306080,6
306100,4
306120,12
306140,12
306160,6
306180,11
306200,14
306220,4
306240,12
306260,8
306280,11
306300,22
306320,8
306340,14
306360,10
306380,8
306400,8
306420,9
306440,12
306460,14
306480,28
306500,13
306520,16
306540,16
306560,10
306580,16
306600,20
306620,10
306640,10
306660,18
306680,22
306700,18
306720,6
306740,16
306760,8
306780,14
306800,8
306820,10
306840,18
306860,6
306880,6
306900,8
306920,6
306940,16
306960,8
306980,20
307000,15
307020,20
307040,12
307060,8
307080,6
307100,14
307120,7
307140,10
307160,6
307180,13
307200,8
307220,16
307240,18
307260,12
307280,14
307300,4
307320,20
307340,4
307360,6
307380,8
307400,13
307420,2
307440,16
307460,12
307480,18
307500,14
307520,12
307540,8
307560,11
307580,8
307600,8
307620,10
307640,18
307660,2
307680,12
307700,10
307720,6
307740,16
307760,15
307780,14
307800,10
307820,12
307840,12
307860,14
307880,8
307900,12
307920,21
307940,6
307960,10
307980,5
308000,2
308020,14
308040,4
308060,8
308080,10
308100,14
308120,10
308140,0
308160,4
308180,4
308200,12
308220,7
308240,6
308260,4
308280,16
308300,11
308320,6
308340,2
308360,14
308380,16
308400,24
308420,8
308440,8
308460,20
308480,8
308500,12
308520,11
308540,6
308560,15
308580,18
308600,16
308620,12
308640,8
308660,12
308680,11
308700,18
308720,16
308740,8
308760,10
308780,16
308800,8
308820,8
308840,4
308860,8
308880,10
308900,11
308920,35
308940,65
308960,10
308980,14
309000,10
309020,20
309040,18
309060,10
309080,23
309100,4
309120,10
309140,15
309160,14
309180,13
309200,17
309220,13
309240,24
309260,17
309280,19
309300,8
309320,15
309340,14
309360,4
309380,10
309400,6
309420,8
309440,14
309460,8
309480,4
309500,10
309520,12
309540,4
309560,12
309580,11
309600,15
309620,14
309640,10
309660,18
309680,8
309700,19
309720,16
309740,4
309760,8
309780,20
309800,6
309820,10
309840,13
309860,4
309880,10
309900,8
309920,10
309940,10
309960,10
309980,8
310000,12
310020,6
310040,13
310060,11
310080,13
310100,20
310120,8
310140,11
310160,8
310180,16
310200,6
310220,8
310240,16
310260,10
310280,12
310300,14
310320,2
310340,8
310360,14
310380,12
310400,16
310420,15
310440,18
310460,6
310480,16
310500,15
310520,12
310540,16
310560,13
310580,10
310600,14
310620,6
310640,14
310660,0
310680,8
310700,10
310720,12
310740,6
310760,14
310780,14
310800,15
310820,8
310840,8
310860,4
310880,7
310900,4
310920,12
310940,4
310960,6
310980,32
311000,9
311020,12
311040,10
311060,16
311080,16
311100,18
311120,12
311140,9
311160,13
311180,15
311200,14
311220,12
311240,8
311260,12
311280,12
311300,10
311320,10
311340,14
311360,10
311380,12
311400,10
311420,12
311440,8
311460,12
311480,10
311500,20
311520,13
311540,15
311560,2
311580,8
311600,9
311620,22
311640,12
311660,14
311680,16
311700,8
311720,8
311740,11
311760,16
311780,14
311800,14
311820,12
311840,10
311860,27
311880,15
311900,6
311920,15
311940,10
311960,16
311980,21
312000,10
312020,11
312040,8
312060,8
312080,14
312100,9
312120,18
312140,15
312160,15
312180,27
312200,32
312220,12
312240,12
312260,6
312280,7
312300,13
312320,8
312340,10
312360,14
312380,6
312400,6
312420,8
312440,4
312460,18
312480,6
312500,10
312520,17
312540,32
312560,60
312580,57
312600,21
312620,32
312640,27
312660,30
312680,22
312700,14
312720,23
312740,19
312760,38
312780,13
312800,27
312820,15
312840,23
312860,20
312880,19
312900,30
312920,18
312940,8
312960,10
312980,24
313000,27
313020,18
313040,14
313060,12
313080,10
313100,10
313120,5
313140,10
313160,15
313180,15
313200,8
313220,10
313240,13
313260,10
313280,4
313300,18
313320,4
313340,33
313360,30
313380,18
313400,10
313420,4
313440,4
313460,14
313480,12
313500,2
313520,16
313540,6
313560,10
313580,8
313600,12
313620,17
313640,8
313660,10
313680,10
313700,6
313720,19
313740,30
313760,24
313780,19
313800,6
313820,20
313840,12
313860,14
313880,10
313900,18
313920,8
313940,10
313960,8
313980,9
314000,10
314020,10
314040,16
314060,2
314080,10
314100,20
314120,22
314140,23
314160,8
314180,12
314200,14
314220,10
314240,4
314260,11
314280,16
314300,8
314320,14
314340,12
314360,12
314380,14
314400,17
314420,14
314440,29
314460,27
314480,10
314500,14
314520,8
314540,14
314560,6
314580,12
314600,10
314620,8
314640,16
314660,24
314680,16
314700,6
314720,6
314740,10
314760,32
314780,25
314800,23
314820,22
314840,10
314860,10
314880,10
314900,10
314920,18
314940,8
314960,10
314980,16
315000,16
315020,12
315040,12
315060,12
315080,8
315100,10
315120,8
315140,2
315160,25
315180,27
315200,23
315220,12
315240,20
315260,10
315280,8
315300,6
315320,18
315340,8
315360,12
315380,20
315400,8
315420,14
315440,13
315460,12
315480,22
315500,17
315520,24
315540,12
315560,6
315580,8
315600,14
315620,4
315640,8
315660,10
315680,10
315700,6
315720,10
315740,0
315760,2
315780,14
315800,12
315820,20
315840,10
315860,8
315880,12
315900,8
315920,18
315940,14
315960,12
315980,6
316000,12
316020,12
316040,16
316060,13
316080,6
316100,8
316120,8
316140,6
316160,10
316180,10
316200,12
316220,10
316240,8
316260,10
316280,6
316300,11
316320,18
316340,75
316360,13
316380,24
316400,7
316420,14
316440,5
316460,10
316480,25
316500,12
316520,13
316540,16
316560,14
316580,18
316600,14
316620,11
316640,20
316660,11
316680,13
316700,18
316720,9
316740,22
316760,8
316780,8
316800,10
316820,11
316840,6
316860,2
316880,16
316900,14
316920,10
316940,2
316960,18
316980,10
317000,10
317020,16
317040,2
317060,19
317080,15
317100,15
317120,8
317140,14
317160,16
317180,12
317200,10
317220,12
317240,8
317260,6
317280,10
317300,8
317320,10
317340,2
317360,19
317380,10
317400,24
317420,11
317440,12
317460,13
317480,18
317500,12
317520,8
317540,12
317560,16
317580,18
317600,19
317620,13
317640,20
317660,17
317680,6
317700,4
317720,14
317740,9
317760,12
317780,23
317800,6
317820,12
317840,7
317860,8
317880,12
317900,14
317920,12
317940,8
317960,16
317980,4
318000,10
318020,14
318040,14
318060,10
318080,22
318100,12
318120,18
318140,15
318160,14
318180,5
318200,4
318220,8
318240,12
318260,20
318280,10
318300,12
318320,8
318340,20
318360,12
318380,9
318400,12
318420,8
318440,10
318460,16
318480,23
318500,18
318520,6
318540,14
318560,4
318580,14
318600,18
318620,8
318640,16
318660,6
318680,10
318700,4
318720,14
318740,12
318760,14
318780,6
318800,4
318820,8
318840,8
318860,18
318880,12
318900,10
318920,16
318940,8
318960,6
318980,16
319000,12
319020,12
319040,10
319060,8
319080,16
319100,4
319120,10
319140,14
319160,8
319180,12
319200,10
319220,16
319240,20
319260,15
319280,14
319300,4
319320,8
319340,6
319360,8
319380,6
319400,20
319420,4
319440,22
319460,12
319480,8
319500,8
319520,14
319540,6
319560,12
319580,16
319600,4
319620,15
319640,12
319660,21
319680,10
319700,12
319720,18
319740,15
319760,8
319780,16
319800,6
319820,10
319840,4
319860,20
319880,8
319900,8
319920,12
319940,24
319960,52
319980,67
320000,33
320020,12
320040,22
320060,7
320080,12
320100,3
320120,11
320140,24
320160,9
320180,23
320200,22
320220,6
320240,16
320260,19
320280,14
320300,10
320320,14
320340,14
320360,18
320380,13
320400,12
320420,23
320440,6
320460,8
320480,8
320500,4
320520,9
320540,8
320560,8
320580,12
320600,0
320620,12
320640,22
320660,6
320680,12
320700,16
320720,18
320740,14
320760,11
320780,19
320800,6
320820,10
320840,8
320860,6
320880,17
320900,20
320920,14
320940,19
320960,8
320980,20
321000,18
321020,17
321040,17
321060,20
321080,14
321100,22
321120,10
321140,14
321160,6
321180,10
321200,16
321220,6
321240,10
321260,18
321280,16
321300,12
321320,8
321340,27
321360,25
321380,4
321400,10
321420,16
321440,12
321460,10
321480,8
321500,8
321520,4
321540,19
321560,8
321580,10
321600,4
321620,20
321640,25
321660,11
321680,23
321700,19
321720,8
321740,8
321760,6
321780,10
321800,8
321820,4
321840,16
321860,20
321880,10
321900,10
321920,18
321940,17
321960,4
321980,10
322000,2
322020,4
322040,9
322060,12
322080,28
322100,13
322120,12
322140,6
322160,10
322180,12
322200,4
322220,12
322240,16
322260,18
322280,10
322300,10
322320,10
322340,14
322360,8
322380,6
322400,8
322420,14
322440,10
322460,18
322480,37
322500,12
322520,14
322540,14
322560,14
322580,6
322600,18
322620,8
322640,8
322660,4
322680,6
322700,6
322720,6
322740,16
322760,23
322780,10
322800,6
322820,27
322840,44
322860,20
322880,8
322900,14
322920,10
322940,8
322960,12
322980,6
323000,14
323020,14
323040,8
323060,12
323080,16
323100,6
323120,6
323140,2
323160,8
323180,16
323200,14
323220,24
323240,24
323260,12
323280,14
323300,12
323320,6
323340,6
323360,14
323380,12
323400,11
323420,6
323440,12
323460,14
323480,18
323500,0
323520,20
323540,10
323560,7
323580,40
323600,55
323620,27
323640,18
323660,19
323680,18
323700,8
323720,15
323740,9
323760,6
323780,11
323800,10
323820,12
323840,5
323860,8
323880,4
323900,9
323920,8
323940,6
323960,17
323980,20
324000,20
324020,0
324040,6
324060,10
324080,4
324100,2
324120,11
324140,6
324160,14
324180,8
324200,8
324220,4
324240,17
324260,9
324280,6
324300,20
324320,6
324340,14
324360,10
324380,12
324400,14
324420,14
324440,14
324460,14
324480,10
324500,2
324520,6
324540,12
324560,15
324580,8
324600,8
324620,6
324640,2
324660,10
324680,18
324700,14
324720,27
324740,6
324760,10
324780,14
324800,12
324820,17
324840,17
324860,8
324880,12
324900,8
324920,17
324940,10
324960,8
324980,6
325000,8
325020,20
325040,10
325060,6
325080,14
325100,12
325120,22
325140,6
325160,14
325180,8
325200,16
325220,11
325240,20
325260,13
325280,8
325300,6
325320,9
325340,10
325360,14
325380,6
325400,16
325420,8
325440,12
325460,6
325480,15
325500,10
325520,12
325540,31
325560,17
325580,13
325600,12
325620,12
325640,8
325660,11
325680,15
325700,12
325720,8
325740,8
325760,18
325780,12
325800,6
325820,12
325840,14
325860,16
325880,28
325900,9
325920,14
325940,6
325960,12
325980,12
326000,6
326020,20
326040,14
326060,20
326080,8
326100,18
326120,6
326140,11
326160,10
326180,12
326200,11
326220,29
326240,15
326260,10
326280,6
326300,16
326320,10
326340,16
326360,6
326380,14
326400,16
326420,16
326440,7
326460,18
326480,18
326500,16
326520,14
326540,31
326560,32
326580,8
326600,14
326620,4
326640,16
326660,10
326680,13
326700,14
326720,10
326740,12
326760,10
326780,13
326800,11
326820,12
326840,12
326860,24
326880,28
326900,21
326920,2
326940,12
326960,8
326980,8
327000,12
327020,17
327040,12
327060,8
327080,6
327100,8
327120,19
327140,12
327160,6
327180,12
327200,12
327220,15
327240,8
327260,29
327280,45
327300,21
327320,16
327340,7
327360,12
327380,9
327400,13
327420,19
327440,12
327460,14
327480,11
327500,12
327520,10
327540,16
327560,15
327580,10
327600,11
327620,19
327640,17
